frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
608,384,3188.024952686375 1190.292282863133 3786.5283506840656 1673.758939612065,3426.111476732337 1486.860638162364 3596.601604959239 1572.9944484544837,0,0,0
609,384,3191.5368684600385 1193.5754088395345 3791.940593397174 1679.2550808058454,3430.6255731997285 1493.5167130180027 3601.128651494565 1579.0887291949728,0,0,0
610,384,3195.0487842337016 1196.8585348159356 3797.352836110282 1684.7512219996256,3435.1396696671195 1500.1727878736413 3605.6556980298915 1585.183009935462,0,0,0
611,384,3198.560700007365 1200.141660792337 3802.7650788233905 1690.2473631934058,3439.653766134511 1506.82886272928 3610.1827445652175 1591.277290675951,0,0,0
612,384,3202.0726157810286 1203.4247867687382 3808.1773215364983 1695.743504387186,3444.167862601902 1513.4849375849185 3614.7097911005435 1597.3715714164402,0,0,0
613,384,3205.584531554692 1206.7079127451395 3813.5895642496066 1701.2396455809665,3448.6819590692935 1520.141012440557 3619.2368376358695 1603.4658521569293,0,0,0
614,384,3209.096447328355 1209.991038721541 3819.001806962715 1706.7357867747467,3453.196055536685 1526.7970872961957 3623.7638841711955 1609.5601328974185,0,0,0
615,384,3212.6083631020188 1213.274164697942 3824.414049675823 1712.2319279685269,3457.710152004076 1533.4531621518342 3628.2909307065215 1615.6544136379075,0,0,0
616,384,3216.1202788756823 1216.5572906743434 3829.8262923889315 1717.7280691623073,3462.2242484714675 1540.1092370074728 3632.817977241848 1621.7486943783967,0,0,0
617,384,3219.6321946493454 1219.8404166507446 3835.23853510204 1723.2242103560875,3466.7383449388585 1546.7653118631115 3637.345023777174 1627.842975118886,0,0,0
618,384,3223.144110423009 1223.123542627146 3840.650777815148 1728.7203515498677,3471.25244140625 1553.42138671875 3641.8720703125 1633.937255859375,0.3782118856906891,OU62OYJ,0.10453546999953257
619,384,3226.3667820403666 1226.52208327399 3841.2424249273836 1732.5748224461763,3477.5801866319443 1559.9405924479167 3646.3337131076387 1639.9628092447917,0,0,0
620,384,3229.5894536577243 1229.9206239208338 3841.8340720396195 1736.429293342485,3483.9079318576387 1566.4597981770833 3650.795355902778 1645.9883626302083,0,0,0
621,384,3232.812125275082 1233.3191645676777 3842.425719151855 1740.2837642387933,3490.2356770833335 1572.97900390625 3655.2569986979165 1652.013916015625,0,0,0
622,384,3236.0347968924398 1236.7177052145216 3843.017366264091 1744.138235135102,3496.563422309028 1579.4982096354167 3659.7186414930557 1658.0394694010417,0,0,0
623,384,3239.257468509797 1240.1162458613658 3843.6090133763264 1747.9927060314105,3502.891167534722 1586.0174153645833 3664.1802842881943 1664.0650227864583,0,0,0
624,384,3242.4801401271548 1243.5147865082097 3844.2006604885623 1751.8471769277191,3509.2189127604165 1592.53662109375 3668.6419270833335 1670.090576171875,0,0,0
625,384,3245.7028117445125 1246.9133271550536 3844.792307600798 1755.7016478240275,3515.5466579861113 1599.0558268229167 3673.103569878472 1676.1161295572917,0,0,0
626,384,3248.92548336187 1250.3118678018975 3845.3839547130337 1759.5561187203361,3521.8744032118057 1605.5750325520833 3677.5652126736113 1682.1416829427083,0,0,0
627,384,3252.148154979228 1253.7104084487414 3845.975601825269 1763.4105896166448,3528.2021484375 1612.09423828125 3682.02685546875 1688.167236328125,0.3040791153907776,JU62HYJ,0.35586042453442995
628,384,3255.2189145031716 1258.6613856090796 3846.0992840310355 1771.77559758255,3533.278076171875 1606.0950927734375 3688.054443359375 1693.4652099609375,0,0,0
629,384,3258.2896740271153 1263.612362769418 3846.2229662368018 1780.1406055484551,3538.35400390625 1600.095947265625 3694.08203125 1698.76318359375,0,0,0
630,384,3261.360433551059 1268.5633399297562 3846.346648442568 1788.5056135143604,3543.429931640625 1594.0968017578125 3700.109619140625 1704.0611572265625,0.4717096984386444,JU62HVJ,0.45049262881734503
631,384,3265.3133787462693 1273.0742293490434 3846.1982210909987 1794.8652494666542,3549.424632352941 1600.1493422564338 3705.763355928309 1709.7495548023896,0,0,0
632,384,3269.26632394148 1277.5851187683304 3846.0497937394293 1801.224885418948,3555.4193330652574 1606.201882755055 3711.4170927159926 1715.437952378217,0,0,0
633,384,3273.2192691366904 1282.0960081876176 3845.9013663878595 1807.5845213712416,3561.4140337775734 1612.2544232536766 3717.0708295036766 1721.1263499540441,0,0,0
634,384,3277.172214331901 1286.6068976069048 3845.75293903629 1813.9441573235354,3567.40873448989 1618.3069637522979 3722.72456629136 1726.8147475298713,0,0,0
635,384,3281.1251595271115 1291.117787026192 3845.604511684721 1820.303793275829,3573.403435202206 1624.3595042509191 3728.378303079044 1732.5031451056984,0,0,0
636,384,3285.0781047223218 1295.628676445479 3845.4560843331515 1826.6634292281228,3579.398135914522 1630.4120447495404 3734.032039866728 1738.1915426815258,0,0,0
637,384,3289.0310499175325 1300.1395658647662 3845.3076569815817 1833.0230651804166,3585.3928366268383 1636.4645852481617 3739.6857766544117 1743.879940257353,0,0,0
638,384,3292.983995112743 1304.6504552840534 3845.1592296300123 1839.3827011327103,3591.3875373391543 1642.517125746783 3745.3395134420957 1749.56833783318,0,0,0
639,384,3296.9369403079536 1309.1613447033403 3845.010802278443 1845.742337085004,3597.3822380514707 1648.5696662454045 3750.9932502297793 1755.2567354090074,0,0,0
640,384,3300.889885503164 1313.6722341226275 3844.8623749268736 1852.1019730372977,3603.3769387637867 1654.6222067440258 3756.6469870174633 1760.9451329848346,0,0,0
641,384,3304.8428306983747 1318.1831235419147 3844.713947575304 1858.4616089895915,3609.371639476103 1660.674747242647 3762.300723805147 1766.6335305606617,0,0,0
642,384,3308.795775893585 1322.6940129612017 3844.5655202237344 1864.8212449418852,3615.366340188419 1666.7272877412684 3767.954460592831 1772.321928136489,0,0,0
643,384,3312.7487210887953 1327.2049023804889 3844.417092872165 1871.180880894179,3621.361040900735 1672.7798282398896 3773.608197380515 1778.0103257123162,0,0,0
644,384,3316.701666284006 1331.715791799776 3844.2686655205957 1877.5405168464727,3627.3557416130516 1678.832368738511 3779.2619341681984 1783.6987232881434,0,0,0
645,384,3320.6546114792163 1336.2266812190633 3844.120238169026 1883.9001527987664,3633.3504423253676 1684.8849092371324 3784.9156709558824 1789.3871208639705,0,0,0
646,384,3324.607556674427 1340.7375706383502 3843.9718108174566 1890.2597887510601,3639.345143037684 1690.9374497357537 3790.569407743566 1795.0755184397979,0,0,0
647,384,3328.5605018696374 1345.2484600576374 3843.823383465887 1896.6194247033538,3645.33984375 1696.989990234375 3796.22314453125 1800.763916015625,0.3349536657333374,OS62HIJ,0.190724507872463
402,470,2276.551677909701 911.4350931231079 3001.9526352971047 1797.4749326731535,2564.345703125 1569.739990234375 2736.2919921875 1656.4150390625,0.42410212755203247,EC65USJ,0.9057005240856109
403,470,2267.7838592877306 908.8425185316949 2995.224415365452 1787.8030280745036,2569.5400390625 1577.315185546875 2735.955078125 1653.69287109375,0.2993549704551697,EC65USJ,0.4467413565836935
400,515,2273.1728973468216 882.9682649129375 2988.182580305074 1778.1460810082779,2577.43359375 1559.564453125 2737.6123046875 1643.011474609375,0.3826184570789337,GC65USJ,0.3604831881277387
408,526,2266.816442582297 910.670839199774 3011.0638640037823 1819.4054145669365,2581.924072265625 1602.02490234375 2758.564453125 1691.19287109375,0.5717231631278992,BG65USJ,0.5606493024062373
409,526,2268.9649078742923 915.8130022981227 3009.896873866153 1828.6219444850053,2580.3186848958335 1607.9056803385417 2756.0226236979165 1696.4429524739583,0,0,0
410,526,2271.113373166288 920.9551653964712 3008.7298837285234 1837.838474403074,2578.7132975260415 1613.7864583333333 2753.4807942708335 1701.6930338541667,0,0,0
411,526,2273.2618384582834 926.0973284948199 3007.562893590894 1847.0550043211429,2577.10791015625 1619.667236328125 2750.93896484375 1706.943115234375,0.6275730133056641,BG65USJ,0.7563744713236156
412,526,2277.1641435300867 926.6229275645451 3008.919550801055 1850.5133875278866,2579.523193359375 1620.3116455078125 2757.37353515625 1708.6622314453125,0.6025826334953308,BG65USJ,0.659749286232074
413,526,2279.9068442599873 930.9886188851178 3011.0076721836654 1857.8038325989828,2580.2247009277344 1626.9761505126953 2759.3209838867188 1715.230941772461,0,0,0
414,526,2282.649544989888 935.3543102056907 3013.095793566276 1865.094277670079,2580.9262084960938 1633.6406555175781 2761.2684326171875 1721.7996520996094,0,0,0
415,526,2285.3922457197887 939.7200015262634 3015.1839149488865 1872.3847227411754,2581.627716064453 1640.305160522461 2763.2158813476562 1728.3683624267578,0,0,0
416,526,2288.134946449689 944.0856928468363 3017.2720363314975 1879.6751678122716,2582.3292236328125 1646.9696655273438 2765.163330078125 1734.9370727539062,0,0,0
417,526,2290.8776471795895 948.4513841674091 3019.360157714108 1886.9656128833678,2583.030731201172 1653.6341705322266 2767.1107788085938 1741.5057830810547,0,0,0
418,526,2293.62034790949 952.8170754879818 3021.4482790967186 1894.2560579544643,2583.7322387695312 1660.2986755371094 2769.0582275390625 1748.0744934082031,0,0,0
419,526,2296.363048639391 957.1827668085547 3023.536400479329 1901.5465030255605,2584.4337463378906 1666.9631805419922 2771.0056762695312 1754.6432037353516,0,0,0
420,526,2299.1057493692915 961.5484581291274 3025.6245218619397 1908.8369480966567,2585.13525390625 1673.627685546875 2772.953125 1761.2119140625,0.6306336522102356,BG65USJ,0.41158565799025437
421,526,2301.5197156751046 964.4420636192874 3027.4373359674155 1915.6586579372427,2586.0341796875 1678.967529296875 2769.107421875 1766.0751953125,0.6288139224052429,BG65USJ,0.525060754792931
422,526,2298.065897836498 969.555636671287 3029.222979493825 1928.4433315253798,2585.769287109375 1681.664794921875 2765.3759765625 1767.32958984375,0.6404570937156677,BG65USJ,0.8316218645895427
423,526,2291.8731617694357 972.0854168505559 3031.299238144435 1936.0971781023234,2583.834228515625 1688.300048828125 2766.6903076171875 1777.23583984375,0,0,0
424,526,2285.680425702373 974.6151970298249 3033.3754967950454 1943.751024679267,2581.899169921875 1694.935302734375 2768.004638671875 1787.14208984375,0.6501326560974121,BG65USJ,0.40560629891854955
425,526,2288.6335499130987 978.2390097098613 3040.239376234088 1950.7040221360003,2583.0398559570312 1701.7594909667969 2770.071014404297 1793.3717346191406,0,0,0
426,526,2291.586674123824 981.8628223898977 3047.1032556731307 1957.6570195927338,2584.1805419921875 1708.5836791992188 2772.1373901367188 1799.6013793945312,0,0,0
427,526,2294.5397983345497 985.4866350699341 3053.9671351121733 1964.6100170494672,2585.3212280273438 1715.4078674316406 2774.2037658691406 1805.8310241699219,0,0,0
428,526,2297.492922545275 989.1104477499705 3060.831014551216 1971.5630145062005,2586.4619140625 1722.2320556640625 2776.2701416015625 1812.0606689453125,0,0,0
429,526,2300.446046756001 992.7342604300068 3067.694893990258 1978.516011962934,2587.6026000976562 1729.0562438964844 2778.3365173339844 1818.2903137207031,0,0,0
430,526,2303.3991709667266 996.3580731100432 3074.558773429301 1985.4690094196674,2588.7432861328125 1735.8804321289062 2780.4028930664062 1824.5199584960938,0,0,0
431,526,2306.352295177452 999.9818857900796 3081.4226528683434 1992.422006876401,2589.8839721679688 1742.7046203613281 2782.469268798828 1830.7496032714844,0,0,0
432,526,2309.3054193881776 1003.605698470116 3088.286532307386 1999.3750043331343,2591.024658203125 1749.52880859375 2784.53564453125 1836.979248046875,0.6503664255142212,BG65USJ,0.6108528633891425
433,556,2311.4344263945122 993.4999282865641 3103.341713049139 2000.4694666641954,2590.1298828125 1754.6531982421875 2781.43994140625 1839.7716064453125,0.6068245768547058,BG65USJ,0.5851684914222284
434,556,2308.5873289980836 996.7514662861737 3103.0771201470898 2003.5015365044032,2590.6787719726562 1762.9325866699219 2782.1439208984375 1849.3677062988281,0,0,0
435,556,2305.7402316016546 1000.0030042857834 3102.812527245041 2006.5336063446111,2591.2276611328125 1771.2119750976562 2782.847900390625 1858.9638061523438,0,0,0
436,556,2302.8931342052256 1003.254542285393 3102.5479343429924 2009.565676184819,2591.7765502929688 1779.4913635253906 2783.5518798828125 1868.5599060058594,0,0,0
437,556,2300.046036808797 1006.5060802850026 3102.2833414409433 2012.597746025027,2592.325439453125 1787.770751953125 2784.255859375 1878.156005859375,0.6423312425613403,BC65USJ,0.6358039716862882
438,556,2292.554480825965 1012.1491791792783 3102.784790693378 2027.193058141674,2592.6259765625 1788.7470703125 2786.591796875 1882.417236328125,0.6743136048316956,BG65USJ,0.4802804700315466
439,556,2298.018238909068 1018.4192246261657 3105.452718746188 2038.3543828451095,2590.791259765625 1794.9527587890625 2784.9814453125 1886.4588623046875,0,0,0
440,556,2303.4819969921705 1024.6892700730532 3108.120646798998 2049.515707548545,2588.95654296875 1801.158447265625 2783.37109375 1890.50048828125,0.6436861753463745,BG65USJ,0.7477281633548334
441,556,2303.1078537670664 1029.5737282509695 3113.9061312498707 2059.915386903622,2592.01220703125 1811.3499755859375 2788.19921875 1904.1536865234375,0.666445255279541,BC65USJ,0.6686892879852501
442,556,2302.828298166667 1032.6351217375309 3116.9425985324333 2067.163140861738,2592.320098876953 1818.1676788330078 2788.5933837890625 1911.4987335205078,0,0,0
443,556,2302.5487425662677 1035.6965152240925 3119.9790658149955 2074.410894819854,2592.6279907226562 1824.9853820800781 2788.987548828125 1918.8437805175781,0,0,0
444,556,2302.2691869658684 1038.7579087106542 3123.015533097558 2081.65864877797,2592.9358825683594 1831.8030853271484 2789.3817138671875 1926.1888275146484,0,0,0
445,556,2301.989631365469 1041.8193021972156 3126.0520003801203 2088.906402736086,2593.2437744140625 1838.6207885742188 2789.77587890625 1933.5338745117188,0,0,0
446,556,2301.710075765069 1044.880695683777 3129.088467662683 2096.154156694202,2593.5516662597656 1845.438491821289 2790.1700439453125 1940.878921508789,0,0,0
447,556,2301.43052016467 1047.9420891703387 3132.1249349452455 2103.401910652318,2593.8595581054688 1852.2561950683594 2790.564208984375 1948.2239685058594,0,0,0
448,556,2301.1509645642705 1051.0034826569004 3135.1614022278077 2110.649664610434,2594.167449951172 1859.0738983154297 2790.9583740234375 1955.5690155029297,0,0,0
449,556,2300.871408963871 1054.0648761434618 3138.1978695103703 2117.8974185685497,2594.475341796875 1865.8916015625 2791.3525390625 1962.9140625,0.6903789043426514,BG65USJ,0.9390577011486433
450,556,2303.0204309286396 1062.0680669158146 3140.193209374144 2127.4576238380832,2592.153076171875 1882.3150634765625 2792.710693359375 1973.417724609375,0.6974437236785889,BC65USJ,0.5777101171858531
451,556,2295.1549543164506 1065.1146875071877 3133.3623638216895 2132.7458186182243,2592.1707763671875 1888.6881713867188 2793.9273681640625 1979.8570556640625,0,0,0
452,556,2287.2894777042616 1068.1613080985605 3126.531518269235 2138.0340133983655,2592.1884765625 1895.061279296875 2795.14404296875 1986.29638671875,0.6806506514549255,BC65USJ,0.5199843940122455
453,556,2287.0132404214246 1073.9360913161204 3130.9663204416747 2144.813574652477,2590.374755859375 1904.950927734375 2798.268310546875 1999.94677734375,0.6827836036682129,BG65USJ,0.49296394243848174
464,598,2263.8628920276064 1146.2039644490483 3147.927726147736 2140.0815029261184,2589.254150390625 1992.437255859375 2811.554443359375 2091.172119140625,0.7006040215492249,GL65USJ,0.5790015790119262
822,604,2292.8483147743223 1177.982570193722 2855.4718204842843 1610.2583124249077,2501.5654296875 1451.889892578125 2640.60888671875 1535.768798828125,0.3963893949985504,OA07CLI,0.2852559564721365
823,604,2293.0756933604634 1181.3925884988255 2855.281216430196 1615.661802012469,2498.243896484375 1452.3995361328125 2642.704345703125 1533.5438232421875,0.3841014504432678,DA07CLI,0.15032232922950853
824,604,2292.9856163942445 1184.7584668843242 2856.288223630991 1619.8818565250247,2500.1823207310267 1456.7146519252233 2644.2437744140625 1537.7274693080358,0,0,0
825,604,2292.895539428026 1188.1243452698227 2857.2952308317863 1624.1019110375805,2502.1207449776784 1461.0297677176338 2645.783203125 1541.9111153738838,0,0,0
826,604,2292.805462461807 1191.4902236553212 2858.3022380325815 1628.3219655501362,2504.05916922433 1465.3448835100446 2647.3226318359375 1546.094761439732,0,0,0
827,604,2292.715385495588 1194.85610204082 2859.309245233377 1632.5420200626918,2505.9975934709823 1469.6599993024554 2648.862060546875 1550.2784075055804,0,0,0
828,604,2292.6253085293692 1198.2219804263186 2860.3162524341724 1636.7620745752477,2507.936017717634 1473.9751150948662 2650.4014892578125 1554.4620535714287,0,0,0
829,604,2292.535231563151 1201.5878588118171 2861.3232596349676 1640.9821290878033,2509.874441964286 1478.2902308872767 2651.94091796875 1558.6456996372767,0,0,0
830,604,2292.445154596932 1204.9537371973156 2862.330266835763 1645.202183600359,2511.8128662109375 1482.6053466796875 2653.4803466796875 1562.829345703125,0,0,0
831,604,2292.355077630713 1208.3196155828143 2863.337274036558 1649.4222381129148,2513.751290457589 1486.9204624720983 2655.019775390625 1567.0129917689733,0,0,0
832,604,2292.2650006644944 1211.685493968313 2864.3442812373532 1653.6422926254704,2515.689714704241 1491.2355782645088 2656.5592041015625 1571.1966378348213,0,0,0
833,604,2292.1749236982755 1215.0513723538115 2865.3512884381485 1657.8623471380263,2517.6281389508927 1495.5506940569196 2658.0986328125 1575.3802839006696,0,0,0
834,604,2292.0848467320566 1218.41725073931 2866.358295638944 1662.082401650582,2519.566563197545 1499.8658098493304 2659.6380615234375 1579.563929966518,0,0,0
835,604,2291.9947697658376 1221.7831291248087 2867.3653028397393 1666.3024561631375,2521.5049874441966 1504.1809256417412 2661.177490234375 1583.7475760323662,0,0,0
836,604,2291.904692799619 1225.1490075103075 2868.3723100405346 1670.5225106756934,2523.4434116908483 1508.4960414341517 2662.7169189453125 1587.9312220982142,0,0,0
837,604,2291.8146158334002 1228.514885895806 2869.3793172413298 1674.742565188249,2525.3818359375 1512.8111572265625 2664.25634765625 1592.1148681640625,0.35294869542121887,IA07CLI,0.49524139163250375
838,604,2291.6031955855324 1231.9446466590869 2871.1762961527293 1678.4462485034746,2520.074951171875 1520.6873779296875 2662.243408203125 1595.9737548828125,0,0,0
839,604,2291.3917753376645 1235.374407422368 2872.9732750641288 1682.1499318187002,2514.76806640625 1528.5635986328125 2660.23046875 1599.8326416015625,0,0,0
840,604,2291.1803550897966 1238.804168185649 2874.7702539755282 1685.8536151339258,2509.461181640625 1536.4398193359375 2658.217529296875 1603.6915283203125,0.48507896065711975,DA07CLY,0.38750153613718785
841,604,2290.76399575317 1242.3745622928764 2873.8998020119734 1690.8665530146488,2507.9417724609375 1535.3243408203125 2660.3865966796875 1606.9068603515625,0,0,0
842,604,2290.347636416544 1245.9449564001038 2873.029350048418 1695.8794908953719,2506.42236328125 1534.2088623046875 2662.5556640625 1610.1221923828125,0.5341547727584839,OA07CLY,0.2315937148085812
843,604,2290.372247762219 1249.3685476644519 2874.5607240728245 1701.742040024118,2505.281494140625 1538.531005859375 2664.2197265625 1615.012451171875,0,0,0
844,604,2290.3968591078938 1252.7921389288001 2876.0920980972305 1707.6045891528645,2504.140625 1542.8531494140625 2665.8837890625 1619.9027099609375,0,0,0
845,604,2290.421470453569 1256.2157301931481 2877.623472121637 1713.4671382816107,2502.999755859375 1547.17529296875 2667.5478515625 1624.79296875,0.6056680679321289,DA07CLA,0.42225991551223785
846,604,2290.3045994321933 1259.539860192927 2879.1917967288323 1717.3091485249618,2508.2724609375 1548.751220703125 2667.760009765625 1629.55908203125,0,0,0
847,604,2290.1877284108177 1262.8639901927058 2880.7601213360276 1721.151158768313,2513.545166015625 1550.3271484375 2667.97216796875 1634.3251953125,0,0,0
848,604,2290.070857389442 1266.1881201924848 2882.328445943223 1724.9931690116641,2518.81787109375 1551.903076171875 2668.184326171875 1639.09130859375,0.525015652179718,OA07CLX,0.3945219601280346
849,604,2289.737872372439 1269.5739369812638 2882.320790082071 1729.4167702902535,2512.373291015625 1566.7906494140625 2670.988037109375 1648.3355712890625,0.5091944932937622,DA07CLX,0.5160495882391366
850,604,2293.295404937913 1273.4106336113819 2887.473369817123 1735.0296171950408,2514.376953125 1569.299560546875 2670.83984375 1647.4691162109375,0.5829911828041077,DA07CLX,0.5828419186207405
851,604,2293.3381571194736 1275.9910318522066 2889.7035739105836 1739.6225911937756,2512.680419921875 1572.448974609375 2672.792724609375 1650.797119140625,0,0,0
852,604,2293.3809093010345 1278.5714300930313 2891.9337780040446 1744.2155651925107,2510.98388671875 1575.598388671875 2674.74560546875 1654.1251220703125,0,0,0
853,604,2293.423661482595 1281.151828333856 2894.163982097505 1748.8085391912455,2509.287353515625 1578.747802734375 2676.698486328125 1657.453125,0.6317068338394165,DA07CLX,0.25175695883792126
854,604,2293.331259252682 1284.0768289192356 2896.0566719450294 1754.0324687360167,2510.796630859375 1582.6887451171874 2677.635009765625 1662.7273681640625,0,0,0
855,604,2293.2388570227686 1287.001829504615 2897.9493617925536 1759.2563982807876,2512.305908203125 1586.6296875 2678.571533203125 1668.001611328125,0,0,0
856,604,2293.1464547928554 1289.9268300899946 2899.8420516400774 1764.4803278255588,2513.815185546875 1590.5706298828125 2679.508056640625 1673.2758544921876,0,0,0
857,604,2293.054052562942 1292.851830675374 2901.7347414876017 1769.7042573703297,2515.324462890625 1594.511572265625 2680.444580078125 1678.55009765625,0,0,0
858,604,2292.961650333029 1295.7768312607536 2903.627431335126 1774.928186915101,2516.833740234375 1598.4525146484375 2681.381103515625 1683.8243408203125,0.661691427230835,DA07CLX,0.5508591513690458
859,604,2292.2035716292935 1298.7992333858435 2904.0856705198908 1779.1683382303524,2526.6591796875 1604.952392578125 2684.82275390625 1688.12548828125,0.6006597280502319,DA07CLA,0.41952789753298
860,604,2293.1046435159888 1303.248172702853 2907.0988073020526 1785.1274993928628,2523.6912434895835 1613.1690673828125 2684.3933919270835 1692.7012939453125,0,0,0
861,604,2294.005715402684 1307.6971120198625 2910.1119440842144 1791.086660555373,2520.7233072916665 1621.3857421875 2683.9640299479165 1697.277099609375,0,0,0
862,604,2294.9067872893793 1312.146051336872 2913.1250808663763 1797.0458217178834,2517.75537109375 1629.6024169921875 2683.53466796875 1701.8529052734375,0.5565422177314758,DA07CLX,0.24592117512255393
863,604,2294.6320354051672 1316.4664996911306 2914.0098448160975 1801.4444823246254,2522.6884765625 1636.346435546875 2683.022216796875 1703.15869140625,0.6243861317634583,DA07CLX,0.541237044860676
864,604,2294.3869691238974 1320.8481442462132 2915.259322194594 1806.2426486611948,2523.4229736328125 1639.0498352050781 2684.712158203125 1708.5209655761719,0,0,0
865,604,2294.141902842628 1325.2297888012959 2916.50879957309 1811.0408149977643,2524.157470703125 1641.7532348632812 2686.402099609375 1713.8832397460938,0,0,0
866,604,2293.896836561358 1329.6114333563787 2917.7582769515866 1815.838981334334,2524.8919677734375 1644.4566345214844 2688.092041015625 1719.2455139160156,0,0,0
867,604,2293.6517702800884 1333.9930779114613 2919.007754330083 1820.6371476709035,2525.62646484375 1647.1600341796875 2689.781982421875 1724.6077880859375,0.6249200701713562,OA07CLX,0.4065516898994735
868,604,2292.1825548059405 1337.0450638246625 2917.2175920604977 1824.037623676988,2530.7900390625 1647.7694091796875 2690.37744140625 1727.4722900390625,0.6097738146781921,OA07CLX,0.7072155426039652
869,604,2292.1673970939028 1339.3523859863026 2919.0009061736155 1829.2658453537365,2536.9541015625 1650.65380859375 2691.580810546875 1735.175048828125,0.5855981111526489,OA07CLX,0.5438766656505725
870,604,2292.7291254751754 1342.7051644025137 2920.7156907195886 1835.5380643730982,2534.6444091796875 1657.9131774902344 2694.125244140625 1740.971923828125,0,0,0
871,604,2293.290853856448 1346.0579428187245 2922.4304752655617 1841.8102833924602,2532.334716796875 1665.1725463867188 2696.669677734375 1746.768798828125,0,0,0
872,604,2293.85258223772 1349.4107212349354 2924.145259811535 1848.0825024118221,2530.0250244140625 1672.4319152832031 2699.214111328125 1752.565673828125,0,0,0
873,604,2294.4143106189927 1352.7634996511465 2925.8600443575083 1854.3547214311839,2527.71533203125 1679.6912841796875 2701.758544921875 1758.362548828125,0.6555290222167969,DA07CLX,0.7313693186564543
874,604,2294.929621394682 1357.3641247514602 2925.723226123251 1860.412881214745,2530.9814453125 1684.0704345703125 2700.27685546875 1762.3480224609375,0.6678009033203125,DA07CLX,0.24466496776066846
875,604,2295.956436771376 1361.0308854792984 2928.0063102135987 1866.0197232651035,2527.7373046875 1686.346435546875 2703.274658203125 1774.55126953125,0.7094290256500244,DA07CLX,0.5420496426730348
876,604,2298.067491359913 1366.2725338036298 2933.564247207347 1872.9614185769024,2534.3115234375 1691.8311767578125 2708.34033203125 1774.3604736328125,0.6816469430923462,DA07CLX,0.7153996353456477
877,604,2297.544631758953 1369.314701975649 2934.3962875247425 1877.0958745281985,2538.5037841796875 1697.1589965820312 2712.2874755859375 1782.1243286132812,0,0,0
878,604,2297.021772157993 1372.3568701476684 2935.2283278421382 1881.2303304794946,2542.696044921875 1702.48681640625 2716.234619140625 1789.88818359375,0.6541930437088013,DA07CLI,0.18970085223865354
879,604,2297.7270957722653 1377.1621394481042 2938.078316415668 1887.0270927851357,2542.97216796875 1709.9448852539062 2716.217529296875 1795.2601318359375,0,0,0
880,604,2298.4324193865377 1381.96740874854 2940.9283049891974 1892.823855090777,2543.248291015625 1717.4029541015625 2716.200439453125 1800.632080078125,0,0,0
881,604,2299.1377430008097 1386.7726780489759 2943.7782935627265 1898.6206173964183,2543.5244140625 1724.8610229492188 2716.183349609375 1806.0040283203125,0,0,0
882,604,2299.843066615082 1391.5779473494117 2946.628282136256 1904.4173797020594,2543.800537109375 1732.319091796875 2716.166259765625 1811.3759765625,0.6394141912460327,DA07CLX,0.14959572745839947
883,604,2300.1134963792306 1397.1340529931572 2947.5190503565323 1910.0508263825368,2543.8238118489585 1735.72607421875 2718.5096842447915 1817.3243408203125,0,0,0
884,604,2300.3839261433786 1402.6901586369024 2948.409818576808 1915.6842730630144,2543.8470865885415 1739.133056640625 2720.8531087239585 1823.272705078125,0,0,0
885,604,2300.654355907527 1408.246264280648 2949.300586797084 1921.3177197434918,2543.870361328125 1742.5400390625 2723.196533203125 1829.2210693359375,0.6497544646263123,OA07CLX,0.26008332760340935
886,604,2301.107865610661 1412.7248734275759 2952.5526400142026 1927.519935522589,2545.9733615451387 1748.0137125651042 2725.4279513888887 1835.4412841796875,0,0,0
887,604,2301.561375313795 1417.2034825745038 2955.804693231321 1933.7221513016864,2548.076361762153 1753.4873860677083 2727.659369574653 1841.6614990234375,0,0,0
888,604,2302.014885016929 1421.6820917214316 2959.0567464484393 1939.924367080784,2550.1793619791665 1758.9610595703125 2729.8907877604165 1847.8817138671875,0,0,0
889,604,2302.468394720063 1426.1607008683595 2962.3087996655577 1946.1265828598812,2552.2823621961807 1764.4347330729167 2732.1222059461807 1854.1019287109375,0,0,0
890,604,2302.9219044231972 1430.6393100152875 2965.5608528826756 1952.3287986389785,2554.3853624131943 1769.9084065755208 2734.3536241319443 1860.3221435546875,0,0,0
891,604,2303.375414126331 1435.1179191622155 2968.812906099794 1958.5310144180758,2556.4883626302085 1775.382080078125 2736.5850423177085 1866.5423583984375,0,0,0
892,604,2303.828923829465 1439.5965283091432 2972.0649593169123 1964.7332301971733,2558.591362847222 1780.8557535807292 2738.816460503472 1872.7625732421875,0,0,0
893,604,2304.282433532599 1444.0751374560712 2975.3170125340307 1970.9354459762706,2560.6943630642363 1786.3294270833333 2741.0478786892363 1878.9827880859375,0,0,0
894,604,2304.735943235733 1448.5537466029991 2978.569065751149 1977.1376617553678,2562.79736328125 1791.8031005859375 2743.279296875 1885.2030029296875,0.653359591960907,DA07CLX,0.42843208288920637
895,604,2305.5569707567224 1451.3047539544523 2979.831868754786 1982.8546699201352,2567.640380859375 1790.4283447265625 2738.6083984375 1894.9493408203125,0.5865631103515625,DA07CLX,0.7714116023413407
896,604,2308.365036884825 1458.6756869363865 2985.5751991701727 1991.1527464788844,2561.36181640625 1805.66748046875 2741.51025390625 1891.973876953125,0.666877806186676,DA07CLX,0.7046795160330098
