frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1216,1262.0,[2093.925783410753 1248.6600493064025 2683.2609575087454 1725.3964445743727],[2312.16455078125 1543.7596435546875 2490.485107421875 1645.9508056640625],0.6254092454910278,KG65ZFX,0.204282198744911
1217,1262.0,[2095.232519641331 1251.8384265494017 2686.9664912615076 1731.7653165511886],[2314.84912109375 1549.9757080078125 2498.36474609375 1652.8634033203125],0.6368852257728577,NG65ZFX,0.17928581410253389
1219,1262.0,[2092.218770692666 1257.5178020697867 2692.320333894484 1740.112377290974],[2315.176025390625 1567.939697265625 2492.105712890625 1654.607177734375],0.606852114200592,AG65ZFX,0.17418774813213134
1222,1262.0,[2086.9028384372805 1271.5900773573983 2695.038617030439 1754.5251298370065],[2321.458740234375 1582.200439453125 2491.51025390625 1669.865478515625],0.595872700214386,NG65ZFX,0.3758491811617629
1225,1262.0,[2087.5738566278533 1279.4048976841977 2699.54422775265 1764.8023863778121],[2339.4404296875 1592.2628173828125 2494.888916015625 1677.9752197265625],0.5037361979484558,NG65ZFX,0.6876381970902893
1229,1262.0,[2085.893531858027 1288.9827909962407 2706.579793483429 1785.1514924642981],[2324.36376953125 1608.61474609375 2507.63330078125 1704.551025390625],0.6721354722976685,WG65ZFX,0.2780783380921856
1232,1262.0,[2093.3680880179636 1299.4994492903372 2716.674229686717 1800.1687160215654],[2332.62451171875 1625.1009521484375 2493.58447265625 1709.6129150390625],0.6232962608337402,OG65ZFX,0.47724375415244363
1234,1262.0,[2096.4660041316574 1308.5577697200342 2718.7252566349052 1812.1935420473433],[2325.53125 1636.99072265625 2515.771484375 1722.276123046875],0.6673346161842346,OG65ZFX,0.28111329267930324
1236,1262.0,[2098.930545239944 1322.69841387948 2722.8052751894757 1828.4637467997068],[2339.580078125 1638.966064453125 2526.89599609375 1738.77099609375],0.6821324229240417,AG65ZFX,0.10468755455503917
1238,1262.0,[2099.8266882779108 1329.9850672732628 2724.752200973092 1838.1710132667504],[2342.62744140625 1650.2413330078125 2528.798828125 1748.7506103515625],0.6569716930389404,AG65ZFX,0.2920538092341115
1250,1262.0,[2100.150817618345 1375.5612511471465 2758.4597052643076 1906.3149798964425],[2352.79052734375 1717.44140625 2542.8447265625 1807.60546875],0.6672149896621704,WG65ZFX,0.22100677691262638
1251,1262.0,[2102.3006387901255 1381.2309489877307 2762.9110024395472 1912.653788533601],[2356.59228515625 1727.713623046875 2544.39111328125 1819.858154296875],0.6830806136131287,NG65ZFX,0.3243500334527879
1254,1262.0,[2102.473650224747 1397.3824835403725 2770.386530071707 1930.5831752373897],[2360.123046875 1735.782470703125 2549.025390625 1832.521240234375],0.6860950589179993,NG65ZFX,0.638818110388442
1256,1262.0,[2107.9884796097626 1406.1779034631027 2778.3438923246 1941.9468034692468],[2362.59033203125 1744.0556640625 2551.9375 1843.267578125],0.6687871217727661,AG65ZFX,0.24985558689087728
1257,1262.0,[2106.3535007477917 1410.5415149267722 2779.738793665431 1948.3852580961936],[2359.210693359375 1764.3548583984375 2551.76904296875 1850.4510498046875],0.6506181359291077,HG65ZFX,0.225977694847193
1258,1262.0,[2106.3663092050847 1413.392524731476 2780.8084369034414 1954.1382117974804],[2366.108154296875 1765.7830810546875 2553.83154296875 1853.765625],0.6572378873825073,NG65ZFX,0.5369117860458513
1259,1262.0,[2106.795742241557 1418.442333288885 2784.160713082469 1961.1499922248763],[2368.097900390625 1773.20947265625 2548.08642578125 1865.33349609375],0.6824644207954407,WG65ZFX,0.5297427920504203
1260,1262.0,[2109.3383194968596 1424.2856386221777 2792.0975807293876 1969.646105233586],[2370.82421875 1776.4493408203125 2563.426025390625 1867.7669677734375],0.6781355142593384,NG65ZFX,0.6280614130742355
1261,1262.0,[2108.7212273052673 1426.6564678881728 2793.109627475883 1975.0427461334384],[2368.1650390625 1776.703857421875 2566.794921875 1869.45703125],0.694873571395874,OG65ZFX,0.130642061197429
1262,1262.0,[2111.018058429406 1431.8208015732841 2796.397198613188 1982.1757132887967],[2377.01318359375 1786.798828125 2570.903564453125 1881.10107421875],0.6956957578659058,NG65ZFY,0.3345651724055117
1263,1262.0,[2112.2246620835003 1435.180525494218 2797.080693011164 1986.1402189617386],[2375.65380859375 1791.8089599609375 2578.89501953125 1887.5635986328125],0.659685492515564,NG65ZFX,0.44063800875918835
1265,1262.0,[2113.457013990417 1445.12355108064 2802.0906023311554 1998.1527553414344],[2375.772216796875 1803.7847900390625 2571.95068359375 1893.9942626953125],0.6576494574546814,WG65ZFX,0.4121058676147025
1266,1262.0,[2119.262853829111 1449.9212398458758 2811.407313283651 2004.1282612522273],[2386.744140625 1810.363037109375 2575.85205078125 1902.122314453125],0.678301990032196,NG65ZFX,0.35905170071857956
1268,1262.0,[2116.0909896739577 1462.0383688521065 2811.742237081753 2018.4112192466505],[2387.819091796875 1820.2965087890625 2576.9736328125 1911.5877685546875],0.6831249594688416,NG65ZFX,0.5610416280419295
1269,1262.0,[2117.1247523638613 1467.6514340070567 2813.3960873317574 2025.537329244827],[2378.72216796875 1827.0230712890625 2578.2255859375 1924.4798583984375],0.6920581459999084,NC65ZFX,0.4377701900992892
1270,1262.0,[2119.6215196309913 1471.4108138811941 2816.453769320681 2031.2573422821804],[2388.156005859375 1829.3031005859375 2579.16357421875 1926.6240234375],0.6992418169975281,NG65ZFX,0.30311440621659574
1271,1262.0,[2126.335288721176 1475.6779197303197 2818.485483866545 2037.388063492235],[2386.215087890625 1838.698974609375 2585.564208984375 1935.010986328125],0.677169680595398,NG65ZFX,0.5262183295511599
1272,1262.0,[2123.024697125568 1482.0883222959537 2817.60865412467 2046.5369042512639],[2391.922119140625 1847.3697509765625 2589.38427734375 1938.8668212890625],0.6615394949913025,WG65ZFX,0.3625417856658814
1273,1262.0,[2119.5523388763904 1486.696932670586 2818.6855239079005 2053.683170364482],[2391.476806640625 1855.678955078125 2589.51513671875 1942.24755859375],0.6674529910087585,NG65ZFX,0.311496624791795
1277,1262.0,[2122.6746635038257 1505.8641439270432 2832.982814442997 2079.400929559355],[2395.973876953125 1874.385498046875 2595.516357421875 1969.128662109375],0.7015228271484375,NG65ZFX,0.31276810055745224
1278,1262.0,[2122.3472915923544 1511.9440746476 2837.056288793225 2085.3806653649317],[2400.7109375 1883.07275390625 2600.806640625 1977.32666015625],0.706933856010437,NG65ZFX,0.18401924237713504
1279,1262.0,[2125.1910049855032 1516.541627290308 2841.122725764748 2090.749273434904],[2399.08984375 1884.799072265625 2600.6787109375 1983.1622314453125],0.6876294016838074,NG65ZFX,0.28853375381355434
1281,1262.0,[2125.328597383357 1522.5145369604825 2847.248451149546 2100.248428464351],[2413.059814453125 1908.8873291015625 2607.453369140625 1998.2244873046875],0.6750518679618835,NG65ZFX,0.412318482362629
1283,1262.0,[2129.396522403017 1530.9515066985743 2856.851460288637 2109.555118367202],[2415.4482421875 1916.353759765625 2618.260986328125 2012.571044921875],0.7233610153198242,NG65ZFX,0.5466396983443459
1284,1262.0,[2134.175479472677 1537.5161894581513 2863.5604501817693 2115.9800178107284],[2403.032958984375 1925.1240234375 2617.953369140625 2021.5458984375],0.704047441482544,NG65ZFX,0.7417679580374593
1286,1262.0,[2136.2137400832735 1549.5319578437143 2871.9011853429474 2127.4461208884177],[2410.4853515625 1933.7281494140625 2625.466796875 2032.9237060546875],0.6970527768135071,NG65ZFX,0.6479181406109867
1287,1262.0,[2141.2720049855016 1556.657372159993 2876.6194509049346 2134.2570973059205],[2427.29248046875 1943.5989990234375 2626.867919921875 2037.1636962890625],0.6767451167106628,NG65ZFX,0.490144823590939
1289,1262.0,[2147.234880188628 1565.7842870893414 2882.6528590364974 2144.5509940691272],[2427.9013671875 1956.51708984375 2628.47021484375 2051.197265625],0.7098442316055298,NG65ZFX,0.659360694797164
1291,1262.0,[2142.1388814744296 1576.0265598646827 2891.7807772939486 2150.0362784443987],[2432.69482421875 1969.092041015625 2633.656494140625 2058.978515625],0.7162511944770813,WG65ZFX,0.5495784534601896
1293,1262.0,[2138.876054675457 1587.2896180389616 2895.740423619641 2153.1894754490027],[2433.1650390625 1983.380615234375 2640.21435546875 2081.71923828125],0.7152661085128784,NG65ZFX,0.47290111029493925
1294,1262.0,[2143.3392340592604 1593.5100183154805 2901.407387843788 2156.3857225866],[2437.204833984375 1985.5096435546875 2638.367431640625 2084.2685546875],0.7052677273750305,NG65ZFX,0.33592800415520085
1295,1262.0,[2156.0277172252536 1598.9429357050158 2909.973626783736 2156.9718010509123],[2428.5625 1995.46337890625 2642.7255859375 2089.92578125],0.7077450752258301,NG65ZFX,0.4309720593811196
1296,1262.0,[2152.8997313121013 1604.596586967237 2909.012279000123 2158.053618608828],[2441.756103515625 2007.5654296875 2644.667724609375 2096.80517578125],0.7068229913711548,NG65ZFX,0.6632446484694245
1297,1262.0,[2154.437603925211 1607.2972935353403 2911.8904978092696 2156.4390293003335],[2441.689453125 2009.9674072265625 2645.77587890625 2103.33642578125],0.7071756720542908,WG65ZFX,0.406945647026015
1298,1262.0,[2164.080303801661 1608.2947370625552 2922.2777076185484 2154.0202969030447],[2443.384033203125 2016.901611328125 2645.094970703125 2110.946044921875],0.7143418788909912,NG65ZFX,0.3665454808466125
1300,1262.0,[2176.178436467734 1614.0359202516602 2930.822778621179 2151.247237816001],[2446.201416015625 2026.2733154296875 2661.087646484375 2124.59912109375],0.7132703065872192,NG65ZFX,0.2717269427878993
1302,1262.0,[2182.1681477747316 1628.8229981689997 2940.757193116535 2152.266867768514],[2458.77294921875 2053.916015625 2664.82861328125 2144.826171875],0.6983354687690735,NG65ZFX,0.34463095294404494
1303,1262.0,[2182.580332907357 1636.4055614315544 2944.0134576368 2151.9207796421206],[2461.383544921875 2056.31201171875 2668.19140625 2149.774169921875],0.720031201839447,NG65ZFX,0.6307484982446576
1319,1471.0,[1023.3293553490785 898.1359579412133 1665.4527810138443 1630.3663085499888],[1239.16943359375 1406.068603515625 1408.2965087890625 1509.11328125],0.4579620957374573,ML54OIX,0.09865582543909673
1320,1471.0,[1021.1128981431698 898.4544247818394 1660.8292812040495 1633.4409092101478],[1237.33740234375 1409.625 1403.8172607421875 1509.09716796875],0.47188058495521545,HL64OGX,0.7365727597506462
1337,1582.0,[956.32083615835 1017.104282331889 1647.9194551601502 1698.5021388379432],[1199.67724609375 1500.24853515625 1381.5126953125 1586.662841796875],0.6534528136253357,NL61OGX,0.19719902468227757
1340,1582.0,[949.7236052936582 1051.9770484370647 1643.9991934580748 1738.1696700653274],[1196.53857421875 1510.391845703125 1377.815185546875 1604.746337890625],0.6727952361106873,NL64OGX,0.9703315682544515
1341,1582.0,[948.3740877391363 1062.5156855195764 1643.823076036055 1749.314546405048],[1184.664306640625 1515.825439453125 1375.98583984375 1609.149169921875],0.5787858366966248,NL64OGX,0.3526989657731928
1341,1255.0,[641.9581709597583 1639.6996642486297 1455.8511182794987 2157.059557053487],[944.86328125 1993.572265625 1179.159912109375 2139.556884765625],0.5377405285835266,LI61PZS,0.23701139147170852
1342,1255.0,[637.9529609493329 1646.262245004698 1449.1825080694352 2157.3878074104887],[920.1903076171875 1990.3740234375 1187.0635986328125 2146.07373046875],0.4042200744152069,LL61PZS,0.3545643334212366
1345,1582.0,[942.1014285823123 1085.2863568795083 1638.2201044186615 1757.5833707102029],[1181.677490234375 1537.7354736328125 1371.579833984375 1630.4293212890625],0.6928514838218689,NL64OGX,0.3530718480784694
1350,1582.0,[924.9754256375347 1102.7317430993915 1631.278361394842 1797.1155683999207],[1169.3660888671875 1567.37548828125 1354.7025146484375 1656.919921875],0.6268648505210876,NL64OGY,0.3779439663243025
1351,1582.0,[924.5544261158119 1109.3146485701109 1630.4422174487895 1801.5200459019138],[1166.8509521484375 1572.050537109375 1352.6572265625 1662.308349609375],0.624636173248291,NL64OGY,0.3791051380464644
1352,1582.0,[915.2772997275127 1116.1445777281483 1626.869963615848 1804.251695747315],[1166.178466796875 1586.0628662109375 1346.262939453125 1669.5120849609375],0.628479540348053,NL64OGX,0.4027998329328207
1357,1582.0,[887.1939631932416 1136.693092887659 1616.5408281877797 1831.3084418814306],[1151.962646484375 1605.4105224609375 1344.2138671875 1702.0535888671875],0.65290367603302,HL64OGY,0.5314673692485882
1362,1582.0,[867.6745846593049 1161.6193887805225 1607.262359605195 1858.2783083662734],[1135.0235595703125 1637.9599609375 1329.0362548828125 1729.92236328125],0.6546313166618347,HL64OGX,0.514386967045709
1363,1582.0,[870.3095227710385 1163.5679727359648 1608.2433092753552 1863.726343618252],[1136.2275390625 1641.522705078125 1327.0576171875 1737.767822265625],0.6710441708564758,ML64OGX,0.7112076973117031
1365,1582.0,[862.535975941349 1175.6571702709819 1604.163399769313 1879.5928933576304],[1128.5755615234375 1651.5238037109375 1326.33740234375 1748.1690673828125],0.6561990976333618,NL64OCX,0.701445678232761
1366,1582.0,[857.856825913927 1177.13970197736 1603.0855513356069 1882.8912930146184],[1124.8092041015625 1653.2607421875 1327.8277587890625 1751.332763671875],0.6679449081420898,NL64OCX,0.6319129905767606
1367,1582.0,[853.6609477537636 1180.3718274210728 1603.7718076195624 1887.3672672987882],[1123.178955078125 1662.9019775390625 1317.993408203125 1759.846435546875],0.6489331722259521,NL64OCX,0.6782764558753213
1369,1582.0,[850.8182467198831 1186.6176103280895 1604.4767091580966 1893.5932368995464],[1119.64794921875 1682.00537109375 1304.673095703125 1772.114501953125],0.6762840151786804,NL64OGY,0.4171539731712559
1371,1582.0,[843.9262624873584 1199.1777089072411 1600.97274165076 1901.4530616650459],[1113.5360107421875 1687.521728515625 1307.01806640625 1785.028076171875],0.6824051141738892,NL64OCX,0.6661893175450143
1373,1582.0,[846.9283574855531 1210.9685758166759 1603.4963917805003 1908.1051769684252],[1105.8475341796875 1701.8594970703125 1305.2208251953125 1798.0770263671875],0.6557544469833374,NL64OGX,0.9506978309571302
1376,1582.0,[837.6965270343469 1233.3579529651424 1589.4827923352125 1945.582117608445],[1102.6573486328125 1716.7247314453125 1300.0972900390625 1813.8695068359375],0.6684014797210693,WL64OGX,0.1823854383130486
1377,1582.0,[831.4277955575399 1237.3951131167241 1587.2711660309874 1956.6987921388481],[1100.5010986328125 1726.864013671875 1295.3255615234375 1820.728271484375],0.6791737675666809,NL64OGY,0.264778501438945
1382,1123.0,[2225.6948481768136 1321.634559575369 2850.823734466979 1887.882204260129],[2444.917236328125 1707.6968994140625 2615.0419921875 1798.0667724609375],0.5856145620346069,LP14LJE,0.3944024937690702
1383,1123.0,[2226.7750807982457 1325.9766633134593 2852.3509575752096 1892.9291786641932],[2448.604248046875 1726.955810546875 2623.99267578125 1804.4013671875],0.49306538701057434,LP14LJP,0.11869229944367803
1384,1123.0,[2230.080060585141 1327.961996564148 2860.8487592066804 1896.4290464759035],[2455.01904296875 1729.5966796875 2629.15576171875 1805.274169921875],0.5639219284057617,LP14LJA,0.6610601706177568
1385,1123.0,[2229.9292333100034 1331.714038380835 2861.7673746100213 1901.2247328281733],[2463.13671875 1734.462158203125 2628.80419921875 1802.893798828125],0.572058916091919,LP14LJI,0.3677523230896038
1386,1123.0,[2227.5386427257763 1335.8638679584817 2859.5831089524436 1906.47078686783],[2462.958984375 1736.6444091796875 2635.87939453125 1814.3104248046875],0.6570634245872498,LP14LJA,0.3323182813161613
1387,1123.0,[2228.138971903016 1338.8379037814652 2860.742419338057 1910.9533382524733],[2464.450439453125 1736.120849609375 2634.330078125 1813.717041015625],0.645145058631897,LP14LJA,0.4065227152463458
1388,1655.0,[775.4560874644193 1273.3777858535718 1552.4257496313421 2033.9255192201745],[1060.702392578125 1795.59521484375 1278.643310546875 1896.65185546875],0.6604087352752686,NL64CGZ,0.1507435430710988
1389,1123.0,[2234.5249288811256 1345.9091343302252 2864.656487104093 1923.293154860883],[2468.19873046875 1738.06982421875 2658.6650390625 1824.874267578125],0.6880325675010681,LP14LJA,0.4507856394500927
1390,1655.0,[766.7360776298856 1286.214455636093 1547.2314149458825 2051.638917983865],[1060.6314697265625 1808.029296875 1263.6859130859375 1904.38427734375],0.6492140889167786,NL64OCY,0.36284946748209146
1391,1655.0,[764.0914732911785 1293.9161091744268 1550.539465596714 2061.819430122811],[1056.32666015625 1814.754150390625 1258.0909423828125 1914.6142578125],0.6601666212081909,NL64OGX,0.14557158119536978
1391,1123.0,[2238.044069980555 1350.3883291742532 2867.3737678445314 1932.500583862674],[2475.488525390625 1756.751220703125 2667.08349609375 1846.77685546875],0.6444816589355469,LP14LJA,0.8104788210412871
1392,1655.0,[762.9726554311051 1299.4432680278414 1552.4935423857792 2066.7351581116613],[1052.3505859375 1821.7613525390625 1261.012451171875 1922.2950439453125],0.6839882731437683,NL60CCY,0.2635864307686557
1392,1123.0,[2239.7269344872248 1355.6702830944764 2869.835604436713 1939.40775413462],[2473.938232421875 1756.6875 2667.36865234375 1846.833251953125],0.6321499943733215,LP14LJA,0.5439706485057373
1394,1123.0,[2245.8156277794587 1363.8386291719867 2874.5850126298346 1948.901196383168],[2470.09521484375 1767.442138671875 2672.123779296875 1860.02880859375],0.6616897583007812,LP14LJA,0.8522396575229989
1395,1655.0,[752.2894481710568 1317.4468445867392 1548.776467674581 2088.093726267391],[1040.3519287109375 1842.068603515625 1256.002197265625 1944.821533203125],0.666525661945343,NL64OCX,0.18980115018528032
1396,1655.0,[748.1194930196127 1322.729774238152 1546.3050429857797 2095.0171839861255],[1039.9742431640625 1847.0283203125 1258.497802734375 1946.430419921875],0.6781471371650696,NL64OGX,0.31647687094087074
1397,1655.0,[746.4686622871641 1327.4680904112004 1542.7865454555504 2098.6498608337643],[1039.123046875 1854.185302734375 1252.8466796875 1956.435791015625],0.6729673743247986,NL64OGX,0.1471757991179602
1398,1655.0,[742.2681926209459 1331.5878000581038 1538.2911825186054 2103.3019026509655],[1033.24755859375 1864.105224609375 1248.714599609375 1963.364501953125],0.6777310967445374,NL64OGX,0.23219018221267196
1398,1123.0,[2251.1579369061315 1380.8402011023734 2888.412372876053 1971.3582823004524],[2491.3203125 1786.080078125 2682.10107421875 1865.041015625],0.6610003113746643,LP14LJA,0.19681987424066857
1399,1655.0,[739.4117513840904 1336.132756161248 1533.9353014805472 2109.353607697402],[1028.97216796875 1866.846435546875 1247.244873046875 1967.81298828125],0.689582109451294,NL64OCX,0.14527490788087818
1401,1655.0,[726.4822960031348 1347.3219227844902 1528.5992200883193 2124.888833118145],[1025.916259765625 1881.08447265625 1240.164794921875 1985.263671875],0.6854263544082642,NL64OGX,0.33885453357202105
1403,1123.0,[2257.857554621932 1402.8696703461578 2901.9469705649612 1995.0121251361597],[2501.990234375 1813.2857666015625 2690.66015625 1897.5897216796875],0.5813297629356384,LP14LJA,0.5393679711657516
1405,1123.0,[2263.4283545115823 1411.1325929845618 2905.2511659148113 2007.0398577555814],[2494.95068359375 1813.3546142578125 2697.9423828125 1907.0028076171875],0.6977851390838623,LP14LJA,0.29561653852404396
1406,1655.0,[709.7199926720066 1363.168114906349 1528.0732721948668 2149.0283526661383],[1014.9944458007812 1915.345458984375 1227.841064453125 2016.86279296875],0.7224271893501282,NL64OGY,0.15182631436019986
1406,1123.0,[2266.8516170236985 1416.8650840283665 2910.1091183565636 2015.920303219407],[2503.414306640625 1825.306640625 2695.871337890625 1915.475830078125],0.7010643482208252,LP14LJA,0.3918924371912785
1407,1123.0,[2268.3604049727724 1422.2452773985171 2916.5059431159075 2024.6215242064748],[2505.550048828125 1826.5902099609375 2703.4365234375 1916.1295166015625],0.6816332340240479,LP14LJA,0.3573769647068706
1408,1123.0,[2270.0287285708673 1423.692573873811 2920.9798953186473 2028.9162325007246],[2506.777587890625 1834.6585693359375 2704.3681640625 1920.1256103515625],0.6648529767990112,LP13LJA,0.25863691093653757
1409,1123.0,[2274.5722223898656 1427.0124011420985 2928.0918787842375 2035.0460864436805],[2505.084228515625 1836.03662109375 2711.625732421875 1929.52587890625],0.6757813096046448,LP14LJA,0.2597091061316192
1410,1655.0,[670.8158092646361 1383.3918441941587 1526.5505715358383 2151.282132497598],[994.65380859375 1943.4609375 1223.5389404296875 2050.998779296875],0.6918679475784302,NL60OCX,0.04429700460828217
1410,1123.0,[2274.231491346953 1431.5017343974203 2929.556058450176 2041.6942950240839],[2510.157958984375 1843.0535888671875 2713.8203125 1941.3511962890625],0.6828148365020752,LP14LJA,0.43073726524645234
1411,1123.0,[2273.2414327195156 1433.6276080334637 2931.0173507527097 2045.7281543983286],[2509.07666015625 1845.8603515625 2714.81689453125 1942.8212890625],0.6864340901374817,LP14LJA,0.4301361706356353
1412,1655.0,[669.3398903611485 1393.360570729428 1525.1571110909279 2148.142663119565],[990.7417602539062 1959.678955078125 1209.1776123046875 2062.324951171875],0.6832905411720276,NL60OGX,0.23970878667315598
1413,1655.0,[668.1156820561064 1400.6274614804197 1522.2017058995211 2149.731784909304],[985.509521484375 1969.02490234375 1211.885498046875 2073.92236328125],0.6933484673500061,NL60OGX,0.15941039381466818
1413,1123.0,[2275.2430312718066 1443.0509679479842 2935.4397097614406 2057.319438646011],[2511.4736328125 1862.0584716796875 2721.33935546875 1957.8226318359375],0.6833032965660095,LP14LJA,0.3169954171890826
1414,1123.0,[2274.969450017723 1445.4483198868706 2935.682475804795 2061.785469199686],[2514.42236328125 1866.5438232421875 2724.431640625 1961.7572021484375],0.688459038734436,LP14LJA,0.4089599129730322
1415,1123.0,[2277.0600640054345 1449.090512688578 2938.674702485817 2067.0770081621163],[2520.1904296875 1872.5196533203125 2722.530029296875 1966.9888916015625],0.7181708812713623,LF14LJA,0.2556993220851711
1416,1123.0,[2279.6315418597355 1453.5412020803465 2944.669298077121 2072.7910830211576],[2517.0810546875 1872.715087890625 2724.01416015625 1967.447265625],0.7096043229103088,LP14LJA,0.2832376295261984
1416,1655.0,[662.1405117278863 1414.3995404721218 1510.1460260907152 2149.0664708879162],[977.2139892578125 1992.5284423828125 1201.9622802734375 2099.38720703125],0.6928496360778809,NL64OGX,0.1872079806770488
1417,1123.0,[2280.4160002439035 1458.706190734207 2948.906321091277 2077.094285178414],[2517.451171875 1874.792724609375 2727.642333984375 1973.184814453125],0.7077405452728271,LP14LJA,0.4533374946497459
1417,1655.0,[660.9149575534277 1419.29955420648 1508.1059992943003 2148.919127167825],[977.8302612304688 1996.991943359375 1209.360595703125 2103.509521484375],0.700075626373291,NL64OGY,0.35684183834437716
1418,1123.0,[2280.931081214717 1463.457785658317 2950.243752864748 2081.2339992285692],[2516.3994140625 1883.422119140625 2727.666015625 1979.410400390625],0.7083292007446289,LP14LJA,0.27257671299195063
1419,1123.0,[2284.8211003524343 1468.359697215564 2956.1592359532683 2088.0714719325156],[2524.2978515625 1892.8575439453125 2730.598388671875 1989.4735107421875],0.695497453212738,LP14LJA,0.30571617242232973
1420,1123.0,[2286.527236417512 1471.8836584114965 2959.6140027359047 2092.436779778348],[2529.632080078125 1896.296875 2732.67041015625 1992.0517578125],0.6904852986335754,LP14LJA,0.35512790814333123
1421,1123.0,[2284.696507361739 1475.7061136836612 2957.3104736399496 2097.057781506044],[2531.77197265625 1900.6878662109375 2734.28662109375 1993.4168701171875],0.6942803859710693,LP14LJA,0.32486938042915403
1422,1123.0,[2284.278047747397 1481.8300080674321 2955.1469551170185 2105.3552913529666],[2534.555908203125 1908.580078125 2742.482177734375 2000.977294921875],0.6967772245407104,LP14LJA,0.2703236519629836
1422,1655.0,[650.0721301661297 1451.4753980188366 1506.0885208410305 2151.073751797047],[960.5747680664062 2040.83349609375 1188.578369140625 2148.00244140625],0.6878901124000549,NL64OGY,0.376833982188766
1423,1123.0,[2286.0442634955198 1486.2726108433312 2956.4655108649713 2111.878441036448],[2537.8544921875 1909.015625 2744.01318359375 2002.5751953125],0.6974348425865173,LP14LJA,0.47205813114244366
1424,1123.0,[2288.525253487777 1490.7328073895096 2960.949050614047 2117.549260756711],[2536.506591796875 1918.852294921875 2741.682861328125 2011.54833984375],0.6975330710411072,LP14LJA,0.5427036821227947
1425,1123.0,[2290.273848646708 1495.1871441073977 2964.0627497497026 2124.145724102364],[2539.1025390625 1924.1484375 2740.17724609375 2016.235107421875],0.6885223984718323,LP14LJA,0.3330997194623328
1427,1123.0,[2294.620880267408 1503.234249305545 2976.056211078663 2133.902042247471],[2543.29638671875 1929.5694580078125 2754.347412109375 2029.5406494140625],0.680645227432251,LP14LJA,0.7709017227838098
1428,1123.0,[2296.346321753255 1507.0361047223766 2978.3600195751565 2136.457614517055],[2546.472412109375 1937.925537109375 2758.085693359375 2038.77001953125],0.6800321340560913,LP14LJA,0.15371218154785846
1431,1123.0,[2301.7022415740116 1517.9750399153031 2986.471546205315 2143.1529250540793],[2548.88720703125 1958.0313720703125 2768.67138671875 2060.62744140625],0.7200186848640442,LP14LJA,0.4164090626457548
1438,1123.0,[2311.0178530642056 1547.4161368956711 3005.5370121839537 2146.780708347686],[2563.57470703125 1998.5712890625 2783.111572265625 2092.8076171875],0.7074213027954102,LP14LJA,0.5437142481829834
1441,1123.0,[2316.992110018577 1563.6446445446836 3025.08887265376 2148.3609237419596],[2565.750732421875 2013.3497314453125 2785.976806640625 2108.8955078125],0.7210463285446167,LP14LJA,0.2141418915304676
1606,1469.0,[1040.5927354318253 1034.9480942282842 1562.2421731992924 1526.7725205293498],[1213.5653076171875 1354.1602783203125 1350.0400390625 1423.101318359375],0.34049394726753235,CE61MYL,0.5818301863811413
1611,1469.0,[1033.429385845554 1053.9348888977504 1562.3712668547132 1561.5342882159946],[1225.6201171875 1387.0594482421875 1347.64892578125 1456.899169921875],0.2890678346157074,CE61MYL,0.19386989093738835
1618,1469.0,[1013.7119772397787 1071.027617102885 1557.8888949357697 1580.614067487209],[1206.1317138671875 1400.923828125 1338.6585693359375 1470.2479248046875],0.5056302547454834,CE61WYL,0.614064075579539
1623,1469.0,[1005.3010338800176 1087.666835357019 1548.5097621082364 1602.9839666811608],[1198.259521484375 1417.660400390625 1323.58349609375 1501.0103759765625],0.4390190839767456,CE61MYC,0.24403764907631942
1624,1469.0,[1005.1590162653247 1089.4714268037146 1548.1923661152841 1607.5401319517023],[1200.087646484375 1420.53857421875 1324.9736328125 1502.12158203125],0.48105862736701965,CE61MYU,0.13594684585830846
1625,1469.0,[1000.7052665797294 1091.1879952155505 1546.5809241025938 1612.0808725124652],[1193.81103515625 1420.97900390625 1320.77294921875 1495.6673583984375],0.2838672697544098,CE51CYE,0.18230929866586798
1629,1469.0,[993.3525358525242 1101.425605957436 1546.882343151902 1628.8450150917479],[1193.705078125 1442.3980712890625 1336.16943359375 1519.072265625],0.3875325620174408,CE61NYL,0.5496827192083705
1630,1469.0,[990.5007729019683 1105.4617541160137 1544.9305938380028 1634.4952791236856],[1192.10986328125 1446.7276611328125 1328.445068359375 1518.76025390625],0.4016818404197693,CE51NYL,0.35238091686734185
1631,1469.0,[989.2732214878608 1109.8460385505907 1543.5019915066125 1642.6943542480578],[1186.3154296875 1449.703125 1316.8564453125 1519.32275390625],0.5243675708770752,CE61MYL,0.20967766904958482
1636,1469.0,[965.6099073460537 1127.2464887118012 1538.672903434804 1669.0123488596787],[1186.938720703125 1467.0260009765625 1324.203369140625 1549.7830810546875],0.2964024841785431,CE61VYL,0.3870370346652538
1638,1469.0,[963.5823142559486 1135.0393125894009 1540.9227290388174 1676.231976470787],[1170.449462890625 1475.6268310546875 1320.4068603515625 1557.6749267578125],0.3222017288208008,CE61MYL,0.1762927750994863
1640,1469.0,[957.5422818408301 1138.3631149891096 1538.7803313548889 1679.506396359198],[1160.2119140625 1471.65380859375 1310.7198486328125 1562.520263671875],0.4100741446018219,CE61MYL,0.5398839123010403
1641,1469.0,[958.4071451862116 1141.0513543858133 1539.491851390157 1682.5557740609902],[1163.904541015625 1487.8209228515625 1317.871337890625 1566.290771484375],0.42518606781959534,CE51VYL,0.2732499323228146
